"","listing_id","id","date","reviewer_id","reviewer_name","comments","city"
"8838",7931953,231147953,2018-01-30,22283274,"Angie","The cottage was the perfect place for a girls getaway in Denver! The house had quaint feel and had all the amenities you need. It was tucked in a cute neighborhood that was walking distance to many great restaurants, shops, and bars. Kimberly & Tonya were very prompt with their responses and was very helpful to us! (Also allowed us to store our luggage for the day after check-out). Also, their recommendations list they left for us was very helpful!","Denver"
"8839",7562368,297332125,2018-07-27,122906299,"Ashley","Amazing stay in a very stylish and centrally located place. Would absolutly stay again!","Denver"
"8840",19786959,270231843,2018-05-28,89855744,"Daniel","Great house, great location, great hosts.  Will stay here again when I return to Denver!","Denver"
"8841",15330451,251821825,2018-04-08,39362312,"Erin","Beautiful and unique home close to downtown and great restaurants. Tim was an excellent host who was extremely responsive and thoughtful. We (4 of us from ages 14 to 78) were extremely comfortable in his home and would highly recommend to anyone staying in the Denver area. We hope to stay there again on our next visit. Thank you!","Denver"
"8842",23615985,257582988,2018-04-26,33225225,"Cody","Great place and location. Will stay here again","Denver"
"8843",4550588,311236372,2018-08-20,19466581,"Neil","Patrick and Janet were wonderful hosts for my friends and me during our trip to Denver. Their home was warm, inviting, and immaculately cleaned. They were both responsive as well as timely with check-in, cleaning, etc.. We couldn't have asked for a better experience!","Denver"
"8844",24537942,333844234,2018-10-07,88748442,"Abby","Great home in a central location for Denver and mountains!","Denver"
"8845",21883182,242386020,2018-03-11,95413639,"Hannah","This house is absolutely gorgeous and homey. The art work and decor complete the space so nicely. The host was very quick in contacting me when I had questions. The check in process was incredibly easy with a lockbox. Nice clean rooms and big beds. Best of all, it was so nice to have a place to safely smoke and not have to worry about it. Would definitely stay again! Price was a tad out of my range but it was worth it. Just wouldn't stay longer than a day or two. Thank you!!!","Denver"
"8846",23110869,247447485,2018-03-28,172044745,"Robin","Great location and views!","Denver"
"8847",23685442,329374398,2018-09-28,19700584,"Elizabeth","Great place if you want something clean, quiet, and all the sun you care to have! 10/10, would stay again. The travel guides in the home were a great resource as well.","Denver"
"8848",20816094,248079543,2018-03-30,142868586,"Brendan","I met the owners co-host who was very friendly and knowledgable about the place. He had to replace the light bulbs which wasn't that serious, but it was completed within 24hours after my checkin. Other than that this place is exactly as described for a GREAT price. Very clean, spacious and the neighborhood isn't bad at all. The neighbors are quiet, everyone to themselves and it's safe too. I would definitely recommend this place to anyone looking for a relaxing place to stay. You have the options here because it's a quick Uber/Lyft ride to downtown for nightlife, restaurants or sight seeing etc. Also going back here to relax and not be distracted by anything.","Denver"
"8849",16742127,246086619,2018-03-24,119624030,"Shelby","Tammi’s place was soooo trendy and had the most thoughtful touches!!! I’m so glad this Airbnb popped up in my search results! I definitely recommend this place to any traveler!!!","Denver"
"8850",16025874,248556722,2018-03-31,74910189,"Christine","This home was so beautiful and cozy to stay at. It is the perfect distant from downtown Denver and in a quiet neighborhood, which we really enjoyed. They have updated and made it modern and we really appreciated the amenities. David had great communication with us throughout the check in and check out process and getting access was very convenient. I would definitely stay here again.","Denver"
"8851",13081152,313638881,2018-08-25,60261886,"Joe","A great place to stay just outside of all the hustle and bustle of the city. A great neighborhood with lots of art galleries and coffee shops. I was very happy with what the neighborhood had to offer. Only a 20min walk and you were downtown!","Denver"
"8852",13789940,234702811,2018-02-13,122678674,"Stephanie","We enjoyed our stay. Clean, comfortable beds and in a good location!","Denver"
"8853",13789796,237131962,2018-02-21,165108140,"Tara","Absolutely no complaints. This place was spacious and adorable, as well as walkable to some fantastic restaurants.","Denver"
"8854",5804546,326179238,2018-09-21,51054761,"Max","Comfortable beds in a cool neighborhood. No frills but has what you need","Denver"
"8855",3487191,342873866,2018-10-29,73664504,"Danielle","The carriage house is perfect for a visit to Denver! A bit of a walk to the main downtown, but we rented a car and loved the off-street parking right behind the house. The space is clean and equipped with all the things you need (comfortable bed, linens, kitchen supplies). Communication was quick and accurate. A great value - especially if you appreciate a full-size fridge, sink, and living room.
The bedroom space is small - more like a ""bed area"" - and if you're really tall you'll need to duck a bit to use the shower  (my partner is 6' 2"" and he had to bend to get in there) - but we found the perks of our stay made this a terrific option for us. We would definitely stay again the next time we are in Denver!","Denver"
"8856",14592167,287944298,2018-07-08,173441789,"Katie","We greatly enjoyed our stay. The owners were kind, welcoming, clear on the check in and check out instructions. The location was perfect. The house is lovely aand I enjoyed the local coffee they provided 24/7!  It is a shared bathroom, so the floors, sink and tub were not spot clean. Lastly, I was unaware that the owners would be smoking weed in the house, I don't have a problem with marinara, but it left an unpleasant stench in our bedroom.","Denver"
"8857",23577497,309125201,2018-08-17,96693410,"Spenser","the place was awesome! very nice space in a very convenient location. I will definitely try to book again when I'm back in Denver.","Denver"
"8858",24619775,336765000,2018-10-14,6253654,"Jackie","Chris’ place was very charming and felt very Denver. We loved the remodeled kitchen and master shower. There’s also a nice backyard. We were a little nervous about being on such a busy Street but the bedrooms are in the back and very quiet. Chris is also a great host and let us check in early and also was kind enough to return my forgotten blow dryer. We would stay here again.","Denver"
"8859",22482779,273914438,2018-06-07,24864272,"Gina","My husband and I usually splurge on our stay when we are visiting during our anniversary, but instead of going with one of the upscale hotels in downtown Denver we opted for this cute home and it was the best decision. It was so much nicer, quieter, cleaner, and safer than being in the main city. Mind you, we're from Long Beach and can roll with the punches but the neighborhood of Baker has so much more in the food arena and activity-wise that we enjoyed spending time in Baker vs. anywhere else in Denver. The home is beautifully styled, more amenities than any hotel, and is super comfortable with awesome hosts. Do yourself a favor and book their carriage home for your trip to Denver and you won't be disappointed. Thank you again for having us!","Denver"
